EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
3511,Karli,Barker,17-Aug-21,31-Dec-21,Area Sales Manager,Shawn Dudley,WBL,Active,Part-Time,Zone B,Full-Time,Resignation,Sales,Finance & Accounting,18-02-1997,KY,Director,Female,41111,Asian,Divorced,Fully Meets,4
3515,Kinsley,Flowers,09-Mar-22,10-Dec-22,Area Sales Manager,Mary Reilly,CCDR,Future Start,Part-Time,Zone A,Part-Time,Retirement,Sales,Finance & Accounting,29-04-1997,CO,Controller,Male,59593,White,Single,Fully Meets,4
3517,Milagros,Francis,19-Feb-20,,Area Sales Manager,Caleb Schneider,EW,Active,Part-Time,Zone A,Part-Time,Unk,Sales,Splicing,04-01-1942,IN,Splicer,Male,44469,Hispanic,Widowed,Fully Meets,4
3521,Jocelyn,Bradford,26-Feb-19,,Area Sales Manager,Melissa Decker,WBL,Active,Contract,Zone C,Part-Time,Unk,Sales,General - Con,16-04-1949,KY,Electrician,Female,51795,Asian,Divorced,Fully Meets,4
3526,Darius,Krause,15-Sep-22,,Area Sales Manager,Paige Flores MD,NEL,Active,Full-Time,Zone B,Full-Time,Unk,Sales,General - Con,30-05-1948,TX,Foreman,Male,28282,White,Widowed,Fully Meets,4
3534,Lee,Frye,14-Sep-18,,Area Sales Manager,Sonia Diaz,TNS,Active,Full-Time,Zone A,Full-Time,Unk,Sales,Engineers,16-08-1959,KY,Engineer,Female,97002,Asian,Single,Fully Meets,4
3535,Veronica,Rowe,11-Dec-18,02-Jun-22,Area Sales Manager,Brian Morton,PYZ,Active,Full-Time,Zone A,Temporary,Retirement,Sales,Fielders,02-02-1994,KY,Engineer,Female,29811,Black,Single,Fully Meets,4
3540,Maya,Mccann,12-Mar-20,09-Oct-22,Area Sales Manager,Dakota Robinson,CCDR,Active,Full-Time,Zone B,Part-Time,Retirement,Sales,Splicing,09-06-1983,CO,Supervisor,Male,18721,White,Widowed,Exceeds,4
3551,Emery,Roach,11-Aug-18,,Area Sales Manager,Victoria Bailey,PYZ,Active,Part-Time,Zone C,Part-Time,Unk,Sales,Engineers,04-07-1954,TX,Engineer,Male,81142,Black,Married,Needs Improvement,4
3553,Khalil,Mendez,20-Jan-20,,Area Sales Manager,Regina Martinez,NEL,Active,Contract,Zone C,Temporary,Unk,Sales,Field Operations,07-05-1949,CO,Foreman,Male,50379,Black,Divorced,Fully Meets,4
3555,Matilda,Randall,06-Jan-23,07-May-23,Area Sales Manager,Daniel Wolf,EW,Active,Full-Time,Zone C,Temporary,Resignation,Sales,General - Eng,11-01-1988,IN,Drafter,Female,48104,Hispanic,Widowed,Fully Meets,4
3560,Joanne,Handschiegl,01-Jun-22,,Production Technician I,Wanda Ross DDS,MSC,Active,Contract,Zone C,Full-Time,Unk,Production       ,Field Operations,18-02-1954,MA,Technician,Female,2127,Asian,Divorced,Exceeds,4
3563,Nore,Sadki,01-Jan-19,,Production Technician I,Patricia Carter,WBL,Active,Contract,Zone B,Full-Time,Unk,Production       ,Field Operations,15-10-1946,MA,Driver,Male,2148,Black,Widowed,PIP,4
3565,Kramer,Keatts,11-Sep-21,,Production Technician I,Diana Good,WBL,Active,Part-Time,Zone B,Full-Time,Unk,Production       ,General - Con,10-05-1968,MA,Lineman,Male,1887,Other,Divorced,Fully Meets,4
3567,Nader,Barton,04-Mar-23,,Production Technician I,Debra Garcia,EW,Active,Full-Time,Zone C,Full-Time,Unk,Production       ,General - Sga,02-09-1966,MA,Technician,Male,2747,Asian,Widowed,Fully Meets,4
3571,Marilyn,Linares,07-Jul-22,17-Jul-23,Production Technician I,Dr. Matthew Schmitt,NEL,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Resignation,Production       ,Field Operations,29-08-1947,MA,Engineer,Female,1886,White,Widowed,Fully Meets,4
3573,Jennifer,Medeiros,09-Mar-20,17-Oct-21,Production Technician I,Brittany Martin,NEL,Active,Contract,Zone B,Full-Time,Involuntary,Production       ,Field Operations,26-10-1983,MA,Driller,Female,2346,Asian,Divorced,Exceeds,4
3576,Angela,Erilus,21-Jul-21,26-Apr-23,Production Technician II,Marc Cummings,PL,Active,Full-Time,Zone B,Full-Time,Voluntary,Production       ,Engineers,26-04-1992,MA,Project Manager,Female,2133,Asian,Single,Exceeds,4
3577,Miguel,Estremera,15-Sep-19,,Production Technician I,James Rodriguez,BPC,Active,Part-Time,Zone C,Temporary,Unk,Production       ,Field Operations,30-05-1957,MA,Tower Hand,Male,2129,White,Widowed,Fully Meets,4
3579,Constance,Sloan,20-May-21,,Production Technician II,Sean Marsh,BPC,Active,Full-Time,Zone C,Part-Time,Unk,Production       ,Field Operations,15-11-1946,MA,Laborer,Female,1851,Asian,Widowed,Needs Improvement,4
3580,Davion,Sanchez,16-Dec-19,,Production Technician I,Kathryn Wilkinson,PYZ,Active,Full-Time,Zone C,Full-Time,Unk,Production       ,Field Operations,21-04-1942,MA,Foreman,Male,41016,Other,Married,Fully Meets,4
3582,Augustus,Drake,19-Aug-20,04-May-22,Production Technician I,Elizabeth Robertson,TNS,Active,Part-Time,Zone B,Part-Time,Retirement,Production       ,Yard (Material Handling),09-08-1968,MA,Laborer,Male,90676,Asian,Widowed,Fully Meets,4
3583,Gracelyn,Huynh,28-Apr-21,18-Apr-22,Production Technician I,Tasha Mayer,WBL,Active,Full-Time,Zone C,Temporary,Retirement,Production       ,Field Operations,20-11-1958,MA,Construction Manager,Female,16011,White,Married,Needs Improvement,4
3584,Orlando,Armstrong,14-Aug-20,,Production Technician I,Chris Walker,BPC,Active,Contract,Zone C,Full-Time,Unk,Production       ,Field Operations,07-11-1987,MA,Lineman,Female,2051,Other,Married,Fully Meets,4
3585,Edward,Everett,22-Dec-21,,Production Technician I,Traci Floyd,CCDR,Active,Full-Time,Zone A,Full-Time,Unk,Production       ,Yard (Material Handling),16-07-1992,MA,Laborer,Female,3074,Black,Divorced,Fully Meets,4
3590,Dominik,Mullen,25-Feb-21,13-Oct-22,Production Technician I,Jessica Allen,PYZ,Future Start,Part-Time,Zone C,Full-Time,Retirement,Production       ,Field Operations,31-05-1995,MA,Laborer,Male,66167,Asian,Widowed,Fully Meets,4
3604,Kane,Owen,16-Jan-19,31-Aug-22,Production Technician II,Mark Hale,MSC,Active,Part-Time,Zone B,Full-Time,Resignation,Production       ,Field Operations,09-03-1948,MA,Foreman,Female,44626,Hispanic,Divorced,Needs Improvement,4
3605,Emerson,Pitts,18-Sep-19,,Production Technician I,Destiny Johnson,CCDR,Active,Contract,Zone C,Temporary,Unk,Production       ,Engineers,25-08-1943,MA,Technician,Male,2315,Other,Divorced,Fully Meets,4
3612,Edward,Mann,23-Jan-22,,Production Technician I,Trevor Rodriguez,NEL,Active,Contract,Zone A,Part-Time,Unk,Production       ,Field Operations,25-12-1984,MA,Technician,Male,68900,Black,Single,PIP,4
3616,Ruben,Lewis,12-Feb-22,,Production Technician I,Allison Tran,SVG,Active,Contract,Zone C,Full-Time,Unk,Production       ,General - Con,24-03-1981,MA,Laborer,Female,14234,Hispanic,Married,Fully Meets,4
3624,Cesar,Higgins,09-Jan-20,,Production Technician II,Timothy Curtis,MSC,Active,Part-Time,Zone B,Part-Time,Unk,Production       ,Technology / It,04-02-1996,MA,Engineer,Female,85711,Asian,Married,Fully Meets,4
3635,Kylee,Bates,26-Oct-20,,Production Technician I,Stephen Barron,WBL,Active,Part-Time,Zone C,Part-Time,Unk,Production       ,Yard (Material Handling),12-03-1978,MA,Runner,Female,71593,Hispanic,Single,Fully Meets,4
3648,Keyon,Hensley,23-Feb-22,,Production Technician II,Peter Smith,MSC,Active,Contract,Zone A,Full-Time,Unk,Production       ,Aerial,27-06-1948,MA,Lineman,Female,76615,Other,Divorced,Exceeds,4
3649,Elisha,Ruiz,13-Aug-22,,Production Technician II,Stephen Green,TNS,Active,Contract,Zone A,Part-Time,Unk,Production       ,Field Operations,06-06-1968,MA,Technician,Female,26602,White,Married,Exceeds,4
3654,Cassius,Gates,23-Nov-22,,Production Technician I,Jody Cox,PYZ,Active,Part-Time,Zone A,Part-Time,Unk,Production       ,Aerial,30-03-1995,MA,Lineman,Male,17975,Asian,Divorced,Exceeds,4
3657,Lorelei,Walls,29-Aug-21,,Production Technician I,Christine Mccarthy,WBL,Active,Part-Time,Zone C,Full-Time,Unk,Production       ,General - Con,04-03-1992,MA,Flagger,Female,44406,Black,Single,Fully Meets,4
3682,Rene,Wallace,08-Jul-23,,Production Technician I,Michael Diaz MD,PYZ,Active,Full-Time,Zone C,Temporary,Unk,Production       ,Field Operations,28-04-1943,MA,Technician,Female,37646,Black,Single,Fully Meets,4
3694,Nickolas,West,05-Nov-19,16-Apr-22,Production Technician II,Sue Harper,EW,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Involuntary,Production       ,Field Operations,11-03-1961,MA,Specialist,Female,94278,Hispanic,Married,PIP,4
3695,Cason,Neal,20-Sep-18,04-Feb-21,Production Technician II,Savannah Schneider,MSC,Voluntarily Terminated,Contract,Zone C,Temporary,Voluntary,Production       ,Catv,28-11-1989,MA,Laborer,Female,70817,Hispanic,Divorced,PIP,4
3697,Sonia,Skinner,28-Jun-20,,Production Technician II,Connor Galloway,PYZ,Active,Full-Time,Zone A,Part-Time,Unk,Production       ,Field Operations,26-12-1992,MA,Technician,Female,51256,Other,Single,PIP,4
3703,Addisyn,Guerrero,31-Aug-20,26-Jun-22,Production Technician I,Cory Lee,EW,Active,Part-Time,Zone A,Part-Time,Resignation,Production       ,Engineers,15-02-1951,MA,Engineer,Female,87563,White,Widowed,Exceeds,4
3708,Case,Gaines,21-Aug-20,20-Sep-22,Production Technician I,Morgan Smith,SVG,Active,Full-Time,Zone C,Part-Time,Resignation,Production       ,Fielders,19-02-1974,MA,Engineer,Male,13899,Black,Married,Exceeds,4
3714,Aleena,Mercer,19-Jan-20,,Production Technician I,Kyle Turner,CCDR,Active,Full-Time,Zone B,Part-Time,Unk,Production       ,Field Operations,19-04-1965,MA,Laborer,Male,93985,White,Married,Fully Meets,4
3715,Jake,White,12-Sep-21,,Production Technician I,Dawn Mendoza,BPC,Active,Contract,Zone A,Full-Time,Unk,Production       ,Project Management - Con,05-03-1976,MA,Coordinator,Male,27233,Black,Widowed,Fully Meets,4
3718,Dalton,Frazier,25-May-21,22-Oct-21,Production Technician II,Claudia White,MSC,Voluntarily Terminated,Contract,Zone C,Temporary,Voluntary,Production       ,Field Operations,15-09-1946,MA,Driver,Female,52357,Other,Married,Fully Meets,4
3724,Essence,Schwartz,10-Oct-19,30-Oct-21,Production Technician I,Alyssa Johnson,CCDR,Voluntarily Terminated,Part-Time,Zone C,Temporary,Retirement,Production       ,Field Operations,25-11-1969,MA,Laborer,Male,30194,Asian,Divorced,Fully Meets,4
3726,Averi,Stevenson,13-Jul-20,18-Sep-21,Production Technician I,Sandra Richardson,EW,Active,Contract,Zone A,Full-Time,Voluntary,Production       ,General - Con,25-07-1995,MA,Lineman,Female,36688,Other,Married,Fully Meets,4
3730,Bobby,Chung,18-Jan-22,,Production Technician I,Sharon Vincent,CCDR,Active,Contract,Zone B,Temporary,Unk,Production       ,Fielders,08-12-1965,MA,Engineer,Male,2548,Black,Widowed,Fully Meets,4
3740,Monique,Buckley,15-Oct-22,17-Feb-23,Production Technician II,Christopher Cunningham,MSC,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Voluntary,Production       ,People Services,24-05-2001,MA,Intern,Female,12265,Other,Single,Fully Meets,4
3745,Jordan,Davis,31-May-19,06-Oct-20,Production Technician I,Sarah Cross,PL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Involuntary,Production       ,General - Con,20-07-1978,MA,Technician,Male,8286,Asian,Single,Fully Meets,4
3749,Kayden,Soto,16-Feb-21,,Production Technician I,Samantha Pugh,EW,Active,Full-Time,Zone A,Full-Time,Unk,Production       ,Project Management - Eng,02-05-1985,MA,Planner,Female,27488,Other,Married,Fully Meets,4
3753,George,Villegas,05-Mar-19,10-Dec-20,Production Technician I,Laura Mcpherson,WBL,Active,Part-Time,Zone B,Part-Time,Involuntary,Production       ,Project Management - Eng,29-09-1959,MA,Planner,Male,37926,White,Single,Fully Meets,4
3755,Maxwell,Howell,26-Nov-20,17-Feb-23,Production Technician I,Emily Church,PL,Future Start,Full-Time,Zone C,Full-Time,Resignation,Production       ,Executive,21-04-2001,MA,Manager,Female,72484,Black,Married,Fully Meets,4
3768,Morgan,Blackwell,31-Dec-20,,Production Technician I,David Garcia,SVG,Active,Contract,Zone B,Full-Time,Unk,Production       ,Catv,30-05-1991,MA,Foreman,Female,37838,Black,Divorced,Fully Meets,4
3436,Joseph,Martins,21-Jan-22,29-Jun-23,Area Sales Manager;,George Jenkins,BPC,Active,Part-Time,Zone B,Temporary,Resignation,Sales,Engineers,11-11-1949,TX,Engineer,Male,78207,Asian,Widowed,Fully Meets,5
3437,Myriam,Givens,04-Aug-23,,Area Sales Manager?,Troy White,SVG,Active5,Contract,Zone B,Temporary,Unk,Sales,Field Operations,26-01-1964,IN,Technician,Female,46204,Other,Single,Fully Meets,5
3449,Gerald,Preston,10-May-23,27-May-23,Area Sales Manager,Ashley Reeves,EW,Future Start,Contract,Zone B,Temporary,Involuntary,Sales,General - Eng,18-09-1992,CO,Technician,Male,5168,Black,Single,Fully Meets,5
3464,James,Duke,03-Dec-18,09-Sep-22,Area Sales Manager,Mark Harris,PYZ,Active,Contract,Zone B,Full-Time,Involuntary,Sales,Shop (Fleet),17-06-1998,MA,Mechanic,Male,66835,Black,Widowed,Needs Improvement,5
3485,Jaiden,Johnson,26-Oct-21,,Area Sales Manager,Patricia Smith,MSC,Active,Contract,Zone C,Full-Time,Unk,Sales,Field Operations,22-08-1994,CO,Laborer,Male,23173,White,Widowed,Fully Meets,5
3491,Lennon,Buchanan,26-Jan-21,,Area Sales Manager,Tina Nelson,NEL,Active,Contract,Zone B,Full-Time,Unk,Sales,Field Operations,02-06-1973,TX,Driver,Male,39504,White,Widowed,Fully Meets,5
3493,Hugo,Clay,15-Jul-19,,Area Sales Manager,Eric Taylor,PYZ,Active,Full-Time,Zone C,Full-Time,Unk,Sales,Project Management - Con,17-04-1984,CO,Project Manager,Male,28784,Asian,Widowed,Fully Meets,5
3496,Aspen,Bentley,02-Dec-21,,Area Sales Manager,Barbara Garcia,WBL,Active,Contract,Zone A,Part-Time,Unk,Sales,General - Sga,19-09-1964,CA,Administrator,Male,72233,Other,Widowed,Fully Meets,5
3499,Maci,Frost,25-Sep-18,20-Dec-21,Area Sales Manager,Patrick Daniel,WBL,Active,Part-Time,Zone C,Temporary,Involuntary,Sales,Field Operations,16-01-1971,KY,Technician,Female,61457,Asian,Widowed,Fully Meets,5
3508,Aidan,Harding,13-Jul-21,,Area Sales Manager,Trevor Adkins,CCDR,Active,Full-Time,Zone B,Part-Time,Unk,Sales,Aerial,26-05-1942,OR,Laborer,Male,9385,Asian,Single,Fully Meets,5
3513,Damaris,Cisneros,02-Sep-22,24-May-23,Area Sales Manager,Sharon Ruiz,PL,Future Start,Contract,Zone C,Temporary,Involuntary,Sales,General - Con,13-11-1959,TX,Laborer,Male,93051,Other,Married,Fully Meets,5
3516,Deborah,Love,07-Apr-22,22-Jan-23,Area Sales Manager,Eric Goodman,SVG,Active,Contract,Zone B,Part-Time,Retirement,Sales,Project Management - Con,25-06-1988,CO,Coordinator,Male,96350,Asian,Divorced,Fully Meets,5
3539,Chaz,Bruce,08-Dec-19,,Area Sales Manager,John Johnson,BPC,Active,Full-Time,Zone C,Temporary,Unk,Sales,General - Con,27-11-1983,CO,Foreman,Male,74448,Hispanic,Single,Fully Meets,5
3561,Dianna,Blount,28-Mar-23,,Production Technician II,Steven King,BPC,Active,Part-Time,Zone C,Temporary,Unk,Production       ,General - Con,31-01-1959,MA,Technician,Female,2171,White,Married,Fully Meets,5
3572,Timothy,Sullivan,12-Mar-19,19-May-20,Production Technician I,Shawn Berry,WBL,Active,Contract,Zone A,Part-Time,Retirement,Production       ,Fielders,07-06-1994,MA,Engineer,Male,2747,White,Single,Fully Meets,5
3575,George,Johnson,28-Apr-21,18-Jan-22,Production Technician I,Amanda Smith,MSC,Voluntarily Terminated,Part-Time,Zone A,Temporary,Resignation,Production       ,Field Operations,05-03-1987,MA,Groundman,Male,2445,Hispanic,Single,Exceeds,5
3591,Abdullah,Ellison,23-Nov-21,29-May-23,Production Technician I,Dr. William Thompson,SVG,Future Start,Contract,Zone B,Part-Time,Voluntary,Production       ,Field Operations,14-11-1998,MA,Supervisor,Female,21634,White,Married,Needs Improvement,5
3601,Keagan,Henson,21-Nov-22,,Production Technician II,Robert Riley,BPC,Active,Part-Time,Zone B,Full-Time,Unk,Production       ,Wireline Construction,22-07-1966,MA,Billing,Female,75187,White,Married,Fully Meets,5
3602,Helena,Davenport,11-Apr-21,24-May-23,Production Technician II,Crystal Mcneil,CCDR,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Involuntary,Production       ,Engineers,12-10-1994,MA,Engineer,Female,30766,Hispanic,Married,Fully Meets,5
3607,Frankie,Atkins,18-Jun-19,14-Apr-21,Production Technician I,Christopher Murray,EW,Active,Full-Time,Zone A,Full-Time,Resignation,Production       ,Project Management - Con,03-08-1976,MA,Coordinator,Male,15195,Other,Married,Fully Meets,5
3625,Gabriel,Dodson,11-Nov-21,31-Jul-22,Production Technician II,Tammy Navarro,TNS,Voluntarily Terminated,Contract,Zone B,Part-Time,Resignation,Production       ,Engineers,14-12-1975,MA,Engineer,Female,54392,Asian,Single,Fully Meets,5
3629,Reginald,Lowery,27-Aug-22,03-Dec-22,Production Technician I,Dr. David Austin Jr.,NEL,Voluntarily Terminated,Contract,Zone B,Full-Time,Voluntary,Production       ,Field Operations,26-11-1983,MA,Laborer,Male,70056,Black,Divorced,Fully Meets,5
3630,Stephanie,Briggs,23-Feb-19,,Production Technician I,Scott Davis,MSC,Active,Contract,Zone B,Full-Time,Unk,Production       ,Field Operations,07-05-1965,MA,Laborer,Male,81819,Other,Widowed,Fully Meets,5
3633,Emma,Ware,21-Mar-22,,Production Technician I,Melissa Wilkinson,BPC,Active,Contract,Zone B,Temporary,Unk,Production       ,Aerial,24-03-1987,MA,Laborer,Female,56687,Hispanic,Single,Fully Meets,5
3634,Keyon,Haley,23-Jun-23,26-Jul-23,Production Technician I,Eric Cunningham,PYZ,Active,Part-Time,Zone B,Full-Time,Retirement,Production       ,General - Sga,26-04-1962,MA,Supervisor,Female,40148,Other,Married,Fully Meets,5
3656,Francesca,Mcmahon,15-Dec-19,,Production Technician I,Darlene Green,TNS,Active,Part-Time,Zone B,Part-Time,Unk,Production       ,Underground,14-04-2001,MA,Laborer,Male,72523,Hispanic,Divorced,Exceeds,5
3704,Addisyn,Aguilar,25-Jan-19,26-Oct-21,Production Technician I,April Stevens,CCDR,Active,Full-Time,Zone C,Part-Time,Involuntary,Production       ,Field Operations,05-02-1976,MA,Associate,Female,20993,Asian,Married,Exceeds,5
3709,Jacey,Reyes,04-Feb-19,17-Apr-23,Production Technician I,Donald Powell,PYZ,Active,Full-Time,Zone C,Part-Time,Voluntary,Production       ,Splicing,18-09-1969,MA,Splicer,Male,44907,Black,Divorced,Exceeds,5
3712,Kyra,Ray,28-Apr-19,01-Sep-22,Production Technician I,Christopher Robertson,MSC,Future Start,Part-Time,Zone C,Temporary,Retirement,Production       ,Field Operations,03-04-1956,MA,Technician,Male,33658,Asian,Married,Needs Improvement,5
3728,Aydan,Robbins,23-Dec-21,,Production Technician I,Tamara Grant,TNS,Active,Contract,Zone A,Part-Time,Unk,Production       ,Splicing,07-02-1967,MA,Laborer,Male,39843,Hispanic,Divorced,Fully Meets,5
3732,Orion,Ochoa,31-May-20,,Production Technician I,Charles Hoover,MSC,Active,Part-Time,Zone B,Part-Time,Unk,Production       ,Field Operations,03-07-1954,MA,Technician,Male,27650,Black,Widowed,Fully Meets,5
3737,Arielle,Escobar,19-Nov-18,,Production Technician I,John Hill,TNS,Active,Part-Time,Zone B,Part-Time,Unk,Production       ,People Services,11-12-1946,MA,Director,Male,67176,Hispanic,Divorced,Fully Meets,5
3744,Skyler,Blankenship,11-Sep-20,,Production Technician I,Christopher Garcia,NEL,Active,Part-Time,Zone B,Full-Time,Unk,Production       ,Aerial,22-12-1964,MA,Lineman,Female,50967,Asian,Widowed,Fully Meets,5
3794,Ayden,Chambers,09-Sep-18,,Production Technician I,Abigail Robinson,BPC,Active,Contract,Zone A,Full-Time,Unk,Production       ,General - Con,20-01-1996,MA,Foreman,Male,40836,Asian,Widowed,Fully Meets,5
